year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
1995.0,0.07668963173686846,0.6918971996502468,0.7161817623561066,0.2527364700639228,0.36015818238302283,0.47637239463387926,0.5037063048848192,0.358320547571006,0.3505434215151053
1996.0,0.0954435364354317,0.6905527680717002,0.7012569576678013,0.3130345942652836,0.3301613877731738,0.5045994289852394,0.594133938490411,0.22132648674720184,0.31357411275035135
1997.0,0.08725606878283394,0.8032336385631735,0.7070531665086673,0.23324653926445985,0.35801646940898907,0.5561989147638416,0.6448705915896118,0.15222393656729408,0.4305443823934835
1998.0,0.07311006378326727,0.7355183809077926,0.7675859030515153,0.1970764543758249,0.5737534176620949,0.6437606312239388,0.6560695458038005,0.24874060908048068,0.29937562664891304
1999.0,0.06344862757005935,0.7700567415544863,0.8122374041521503,0.23717303743729656,0.6217207803661058,0.6393897152032921,0.8501767329199831,0.23065865649164663,0.30096001516255716
2000.0,0.027167673341135838,0.8467190794095877,0.8546187568231965,0.14248697443506075,0.4836085944312682,0.7396427649457777,0.880276993766688,0.272071128295099,0.38030043665111907
2001.0,0.021259129119162713,0.867286145804194,0.891696115867935,0.19385946357805375,0.3894646958976622,0.8060407037340004,0.8617801616863769,0.3591181458190313,0.44855189545792407
2002.0,0.056168479916229565,0.791862584522884,0.8708337278385576,0.19117210748949973,0.2660235529898081,0.8121981010452963,0.7727877655055864,0.3240983294566916,0.46983115013188054
2003.0,0.023384964537110437,0.7379960265650066,0.9415382404080707,0.046576383743629414,0.30693120179478023,0.922338163597834,0.7733804542434582,0.404861813601167,0.3491604709431362
2004.0,0.007660350876528119,0.7215089940569421,0.9786200458094371,0.03442249405806997,0.38754692877131935,0.9579931821632606,0.8323003613243227,0.5828994745998022,0.32713014926983575
2005.0,0.02555129872120873,0.6941480578377626,0.9726949360977815,0.04793423835735338,0.3475088056853161,0.9562903530872328,0.7344968167261261,0.6797926697474219,0.3046386675433015
2006.0,0.025981923115293154,0.6875940907940677,1.0,0.054834806505723234,0.42555356266336564,0.9880803252675473,0.7561248149622808,0.6783520814951194,0.23945588066881585
2007.0,0.05706490994802724,0.6392791325464362,0.9616914297858192,0.039406718567910344,0.3542186344800681,1.0,0.6063206206220636,0.8605534076804587,0.2022286230218766
2008.0,0.05008384306806149,0.5780618696058204,0.9454987226119738,0.09157489509679169,0.2948855172884008,0.9717867836356536,0.4902083483958646,0.994404353564713,0.13239926803862181
2009.0,0.028005391723761246,0.5264193350073489,0.9767553317665187,0.09480466733037454,0.39371127662847355,0.9880126969777971,0.4449789618848555,1.0,0.0624858816798129
2010.0,0.019161989029473827,0.6215618598464782,0.9565337432399195,0.12932493236547246,0.25774363226539915,0.9550463633567879,0.4432317583609995,0.8413484933605226,0.18731019526038858
2011.0,0.04050891526116328,0.6273667464755531,0.9438380756966439,0.1280310737869706,0.2600583173797745,0.9660216585304335,0.4321986138998451,0.8055759593899896,0.13996143063321653
2012.0,0.036072561717715265,0.6229129030325131,0.9570244947758575,0.14185821401074003,0.23267446224471672,0.944141887414068,0.4115728100752247,0.7984349644826623,0.09431001980366234
2013.0,0.07141984528967127,0.5895566735190543,0.9106135976712552,0.157329867911101,0.27630298589139235,0.9234927594383212,0.4285443073393117,0.8241341840069121,0.039273093952629665
2014.0,0.06240370423372127,0.6373128249602391,0.9083273663887467,0.1836971685360459,0.2047477848032354,0.8941457193437571,0.4551567148960404,0.7705971160422505,0.0954116113562061
2015.0,0.016643157325194665,0.7465722352065396,0.9499340115579308,0.10068713893208205,0.24814816333824008,0.941750012819598,0.5712582671126136,0.7861971750753157,0.13583523634040795
2016.0,0.04859545763024159,0.795582974514468,0.8686988742658398,0.0771595987082697,0.20331459390531634,0.900565751644978,0.7466886009765236,0.6202429418355059,0.022594392674833087
2017.0,0.05933309644429003,0.9270935208181592,0.8067764268859092,0.08698125399183966,0.11661429013824125,0.8773707885983855,0.8981952592305755,0.6418647163405051,0.052495714391553004
2018.0,0.05140700646878735,1.0,0.8039021208347226,0.0,0.06678125973878414,0.8911468174479475,1.0,0.6413998007219891,0.04199840054627338
2019.0,0.11172466787286996,0.9976836414452467,0.7097385677984788,0.0816990706281634,0.0,0.8195382534745455,0.9601392248149468,0.5741143290254288,0.0
